Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,OG,Matches
1383,Florian Lejeune\Florian-Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,27,1991,11.7,8,0.68,7,0,0,1,0,1,0.09,1,0,0,0,0,0,Matches
1384,Iñigo Lekue\Inigo-Lekue,es ESP,DF,Athletic Club,es La Liga,25,1993,2.3,4,1.71,2,1,0,0,0,2,0.85,1,0,0,0,0,1,Matches
1385,Thomas Lemar\Thomas-Lemar,fr FRA,MFFW,Atlético Madrid,es La Liga,22,1995,20.2,60,2.97,39,11,5,1,3,7,0.35,6,0,0,0,0,1,Matches
1386,Mario Lemina\Mario-Lemina,ga GAB,MF,Southampton,eng Premier League,24,1993,17.9,36,2.01,28,0,3,1,4,2,0.11,0,0,0,1,1,0,Matches
1387,Mauricio Lemos\Mauricio-Lemos,uy URU,DF,Sassuolo,it Serie A,22,1995,2.0,2,1.01,1,0,0,0,0,1,0.50,0,0,0,0,0,1,Matches
1388,Clément Lenglet\Clement-Lenglet,fr FRA,DF,Barcelona,es La Liga,23,1995,21.5,1,0.05,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1389,Aaron Lennon\Aaron-Lennon,eng ENG,FWMF,Burnley,eng Premier League,31,1987,13.5,19,1.41,10,0,2,0,7,1,0.07,1,0,0,0,0,0,Matches
1390,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,eng Premier League,26,1992,31.5,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1391,Pedro León\Pedro-Leon,es ESP,MFFW,Eibar,es La Liga,31,1986,4.7,5,1.06,3,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1392,Sergio León\Sergio-Leon,es ESP,FWMF,Betis,es La Liga,29,1989,7.1,14,1.97,8,0,2,1,3,3,0.42,1,0,1,1,0,0,Matches
1393,Lukas Lerager\Lukas-Lerager,dk DEN,MF,Genoa,it Serie A,25,1993,12.5,23,1.84,20,0,0,0,3,0,0.00,0,0,0,0,0,0,Matches
1394,Lukas Lerager\Lukas-Lerager,dk DEN,MF,Bordeaux,fr Ligue 1,25,1993,14.4,23,1.59,22,0,1,0,0,3,0.21,3,0,0,0,0,0,Matches
1395,Mehdi Léris\Mehdi-Leris,fr FRA,MFFW,Chievo,it Serie A,20,1998,17.9,40,2.24,28,1,4,4,3,4,0.22,3,0,0,1,0,0,Matches
1396,Jefferson Lerma\Jefferson-Lerma,co COL,MF,Bournemouth,eng Premier League,23,1994,27.8,38,1.36,29,1,3,2,3,3,0.11,1,0,0,0,2,0,Matches
1397,Robert Lewandowski\Robert-Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,29,1988,32.9,120,3.65,78,0,11,17,12,21,0.64,10,0,4,5,0,2,Matches
1398,Igor Lewczuk\Igor-Lewczuk,pl POL,DF,Bordeaux,fr Ligue 1,33,1985,5.0,2,0.40,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1399,Aaron Leya Iseka\Aaron-Leya-Iseka,be BEL,FW,Toulouse,fr Ligue 1,20,1997,16.0,24,1.50,21,0,2,0,1,2,0.12,1,0,1,0,0,0,Matches
1400,Stephan Lichtsteiner\Stephan-Lichtsteiner,ch SUI,DF,Arsenal,eng Premier League,34,1984,10.4,3,0.29,2,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1401,Dimitri Liénard\Dimitri-Lienard,fr FRA,MFDF,Strasbourg,fr Ligue 1,30,1988,14.3,30,2.09,15,13,0,1,1,2,0.14,0,2,0,0,0,0,Matches
1402,Philipp Lienhart\Philipp-Lienhart,at AUT,DF,Freiburg,de Bundesliga,22,1996,6.8,4,0.59,3,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1403,Lucas Lima\Lucas-Lima,br BRA,DFFW,Nantes,fr Ligue 1,26,1991,27.7,81,2.92,48,28,2,1,2,6,0.22,4,1,1,0,0,0,Matches
1404,Anthony Limbombe\Anthony-Limbombe,be BEL,FW,Nantes,fr Ligue 1,24,1994,13.7,57,4.15,41,0,5,4,7,5,0.36,4,0,0,1,0,0,Matches
1405,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,eng Premier League,24,1994,28.9,7,0.24,7,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
1406,Karol Linetty\Karol-Linetty,pl POL,MF,Sampdoria,it Serie A,23,1995,27.9,63,2.26,54,0,2,2,5,9,0.32,8,0,0,0,1,0,Matches
1407,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,Manchester Utd,eng Premier League,25,1992,18.5,59,3.19,47,1,6,2,3,11,0.60,6,0,2,1,2,0,Matches
1408,Pol Lirola\Pol-Lirola,es ESP,DFMF,Sassuolo,it Serie A,20,1997,33.1,72,2.18,64,3,3,2,0,10,0.30,8,0,1,1,0,0,Matches
1409,Adem Ljajić\Adem-Ljajic,rs SRB,FW,Torino,it Serie A,26,1991,0.3,2,6.00,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1410,Diego Llorente\Diego-Llorente,es ESP,DF,Real Sociedad,es La Liga,24,1993,19.5,8,0.41,8,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1411,Fernando Llorente\Fernando-Llorente,es ESP,FW,Tottenham,eng Premier League,33,1985,7.7,19,2.46,15,0,2,2,0,2,0.26,2,0,0,0,0,0,Matches
1412,Marcos Llorente\Marcos-Llorente,es ESP,MF,Real Madrid,es La Liga,23,1995,6.0,7,1.17,7,0,0,0,0,1,0.17,1,0,0,0,0,0,Matches
1413,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,eng Premier League,31,1986,33.0,1,0.03,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1414,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MFFW,Betis,es La Liga,22,1996,26.6,78,2.93,58,1,2,6,10,16,0.60,12,0,0,1,2,1,Matches
1415,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MF,Paris S-G,fr Ligue 1,22,1996,0.1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1416,Stanislav Lobotka\Stanislav-Lobotka,sk SVK,MF,Celta Vigo,es La Liga,23,1994,27.7,49,1.77,43,0,2,2,2,5,0.18,4,0,0,1,0,0,Matches
1417,Jürgen Locadia\Jurgen-Locadia,nl NED,FWMF,Brighton,eng Premier League,24,1993,13.7,32,2.33,24,0,4,4,0,3,0.22,1,0,1,1,0,0,Matches
1418,Manuel Locatelli\Manuel-Locatelli,it ITA,MF,Sassuolo,it Serie A,20,1998,20.5,75,3.65,59,7,1,5,3,5,0.24,2,2,0,1,0,0,Matches
1419,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Chelsea,eng Premier League,22,1996,11.1,43,3.88,33,1,3,2,4,5,0.45,4,1,0,0,0,0,Matches
1420,Enzo Loiodice\Enzo-Loiodice,fr FRA,MF,Dijon,fr Ligue 1,17,2000,9.4,15,1.59,11,0,0,1,3,1,0.11,1,0,0,0,0,0,Matches
1421,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,eng Premier League,27,1990,5.7,1,0.18,1,0,0,0,0,1,0.18,1,0,0,0,0,0,Matches
1422,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,eng Premier League,31,1987,14.1,28,1.98,20,0,1,3,4,2,0.14,1,0,0,0,1,0,Matches
1423,Samuele Longo\Samuele-Longo,it ITA,FWMF,Huesca,es La Liga,26,1992,6.2,7,1.13,4,0,1,1,1,2,0.32,1,0,0,1,0,0,Matches
1424,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,20,1997,7.6,12,1.57,8,0,3,0,1,1,0.13,0,0,0,0,1,0,Matches
1425,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Everton,eng Premier League,20,1997,6.9,24,3.50,16,0,6,2,0,4,0.58,3,0,0,1,0,0,Matches
1426,Anthony Lopes\Anthony-Lopes,pt POR,GK,Lyon,fr Ligue 1,27,1990,34.0,4,0.12,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1427,Rony Lopes\Rony-Lopes,pt POR,FWMF,Monaco,fr Ligue 1,22,1995,20.5,84,4.09,40,26,8,9,1,2,0.10,1,1,0,0,0,0,Matches
1428,Pedro López Muñoz\Pedro-Lopez-Munoz,es ESP,DF,Levante,es La Liga,34,1983,5.2,13,2.52,11,0,1,0,1,2,0.39,1,0,0,0,1,0,Matches
1429,Alejandro López\Alejandro-Lopez,es ESP,MF,Espanyol,es La Liga,21,1997,1.2,2,1.61,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1430,Cristian López\Cristian-Lopez,es ESP,FW,Angers,fr Ligue 1,29,1989,4.1,10,2.42,3,0,1,4,2,2,0.48,0,0,0,1,1,0,Matches
1431,David López\David-Lopez,es ESP,DF,Espanyol,es La Liga,28,1989,20.2,17,0.84,14,0,0,1,2,3,0.15,1,0,0,1,1,0,Matches
1432,Diego López\Diego-Lopez,es ESP,GK,Espanyol,es La Liga,36,1981,38.0,2,0.05,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1433,Javi López\Javi-Lopez,es ESP,DF,Espanyol,es La Liga,32,1986,21.6,37,1.71,33,1,1,1,1,4,0.18,4,0,0,0,0,0,Matches
1434,Lluis López\Lluis-Lopez,es ESP,DF,Espanyol,es La Liga,21,1997,5.8,2,0.35,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1435,Maxime Lopez\Maxime-Lopez,fr FRA,MF,Marseille,fr Ligue 1,20,1997,24.2,81,3.34,63,14,1,1,2,7,0.29,6,1,0,0,0,0,Matches
1436,Pau López\Pau-Lopez,es ESP,GK,Betis,es La Liga,23,1994,33.0,4,0.12,4,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
1437,Roberto López\Roberto-Lopez,es ESP,MF,Real Sociedad,es La Liga,18,2000,0.3,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1438,Unai López\Unai-Lopez,es ESP,MF,Athletic Club,es La Liga,22,1995,3.6,3,0.82,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1439,Jonas Lössl\Jonas-Lossl,dk DEN,GK,Huddersfield,eng Premier League,29,1989,30.9,9,0.29,6,3,0,0,0,1,0.03,1,0,0,0,0,0,Matches
1440,Albert Lottin\Albert-Lottin,fr FRA,MFFW,Bordeaux,fr Ligue 1,16,2001,0.2,1,4.09,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1441,Imran Louza\Imran-Louza,fr FRA,MF,Nantes,fr Ligue 1,19,1999,1.0,4,4.09,3,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1442,Davor Lovren\Davor-Lovren,hr CRO,MFFW,Düsseldorf,de Bundesliga,19,1998,0.5,1,1.96,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1443,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,eng Premier League,29,1989,11.0,5,0.46,4,0,0,0,1,1,0.09,0,0,0,0,1,0,Matches
1444,Chris Löwe\Chris-Lowe,de GER,DFMF,Huddersfield,eng Premier League,29,1989,22.9,28,1.23,19,7,1,1,0,4,0.18,4,0,0,0,0,0,Matches
1445,Eduard Löwen\Eduard-Lowen,de GER,MFFW,Nürnberg,de Bundesliga,21,1997,18.0,43,2.38,30,1,2,5,5,5,0.28,3,0,0,2,0,0,Matches
1446,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,eng Premier League,29,1989,19.4,17,0.87,13,2,1,1,0,1,0.05,1,0,0,0,0,0,Matches
1447,Anthony Lozano\Anthony-Lozano,hn HON,FWMF,Girona,es La Liga,25,1993,8.1,20,2.47,9,1,1,5,4,4,0.49,0,0,0,3,1,0,Matches
1448,Derrick Luckassen\Derrick-Luckassen,nl NED,DF,Hertha BSC,de Bundesliga,23,1995,2.8,1,0.36,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1449,José Luis Gayà\Jose-Luis-Gaya,es ESP,DF,Valencia,es La Liga,23,1995,34.9,56,1.61,49,2,2,0,3,3,0.09,2,0,0,0,1,0,Matches
1450,José Luis Morales\Jose-Luis-Morales,es ESP,FWMF,Levante,es La Liga,31,1987,35.5,114,3.21,66,0,25,6,16,19,0.54,7,0,5,2,4,1,Matches
1451,José Luis Palomino\Jose-Luis-Palomino,ar ARG,DF,Atalanta,it Serie A,28,1990,25.1,15,0.60,14,1,0,0,0,1,0.04,1,0,0,0,0,0,Matches
1452,Filipe Luís\Filipe-Luis,br BRA,DF,Atlético Madrid,es La Liga,32,1985,22.6,25,1.11,22,2,1,0,0,2,0.09,2,0,0,0,0,0,Matches
1453,Luisinho\Luisinho,pt POR,DF,Huesca,es La Liga,33,1985,5.6,6,1.07,4,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1454,David Luiz\David-Luiz,br BRA,DF,Chelsea,eng Premier League,31,1987,36.0,40,1.11,35,0,0,4,1,2,0.06,2,0,0,0,0,0,Matches
1455,Douglas Luiz\Douglas-Luiz,br BRA,MF,Girona,es La Liga,20,1998,16.6,24,1.45,16,4,2,1,1,2,0.12,1,0,0,1,0,0,Matches
1456,Everton Luiz\Everton-Luiz,br BRA,MF,SPAL,it Serie A,30,1988,3.5,3,0.85,3,0,0,0,0,1,0.28,1,0,0,0,0,0,Matches
1457,Jordan Lukaku\Jordan-Lukaku,be BEL,MFDF,Lazio,it Serie A,24,1994,1.9,5,2.57,5,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1458,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,Manchester Utd,eng Premier League,25,1993,23.7,54,2.28,45,0,5,3,1,7,0.29,6,0,0,0,1,0,Matches
1459,Dodi Lukebakio\Dodi-Lukebakio,cd COD,FWMF,Düsseldorf,de Bundesliga,20,1997,21.9,54,2.46,36,0,6,3,8,6,0.27,3,0,1,0,1,1,Matches
1460,Saša Lukić\Sasa-Lukic,rs SRB,MF,Torino,it Serie A,21,1996,11.0,31,2.82,19,7,3,0,2,2,0.18,0,1,1,0,0,0,Matches
1461,Senad Lulić\Senad-Lulic,ba BIH,DFMF,Lazio,it Serie A,32,1986,32.5,103,3.17,93,5,3,1,1,5,0.15,5,0,0,0,0,0,Matches
1462,Antonio Luna\Antonio-Luna,es ESP,DF,Levante,es La Liga,27,1991,14.0,21,1.50,17,2,1,1,0,4,0.29,4,0,0,0,0,0,Matches
1463,Andriy Lunin\Andriy-Lunin,ua UKR,GK,Leganés,es La Liga,19,1999,4.1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1464,Sebastiano Luperto\Sebastiano-Luperto,it ITA,DF,Napoli,it Serie A,21,1996,8.1,5,0.62,5,0,0,0,0,2,0.25,2,0,0,0,0,0,Matches
1465,Fabian Lustenberger\Fabian-Lustenberger,ch SUI,DFMF,Hertha BSC,de Bundesliga,30,1988,24.1,16,0.66,13,1,0,1,1,2,0.08,2,0,0,0,0,0,Matches
1466,Andreas Luthe\Andreas-Luthe,de GER,GK,Augsburg,de Bundesliga,31,1987,14.6,2,0.14,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1467,Lyanco\Lyanco,br BRA,DF,Torino,it Serie A,21,1997,1.0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1468,Lyanco\Lyanco,br BRA,DF,Bologna,it Serie A,21,1997,12.4,11,0.88,7,0,4,0,0,1,0.08,1,0,0,0,0,0,Matches
1469,Hervé Lybohy\Herve-Lybohy,ne NIG,DF,Nîmes,fr Ligue 1,35,1983,16.4,4,0.24,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1470,Charalambos Lykogiannis\Charalambos-Lykogiannis,gr GRE,DF,Cagliari,it Serie A,24,1993,9.2,13,1.41,8,5,0,0,0,1,0.11,0,1,0,0,0,0,Matches
1471,Yann M'Vila\Yann-MVila,fr FRA,MF,Saint-Étienne,fr Ligue 1,28,1990,36.2,55,1.52,50,1,0,2,2,5,0.14,5,0,0,0,0,0,Matches
1472,Darwin Machís\Darwin-Machis,ve VEN,FWMF,Udinese,it Serie A,25,1993,5.1,19,3.69,14,0,4,0,1,1,0.19,1,0,0,0,0,0,Matches
1473,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,eng Premier League,21,1996,31.5,160,5.09,74,50,8,9,19,12,0.38,8,2,1,0,1,0,Matches
1474,Gary Madine\Gary-Madine,eng ENG,FWMF,Cardiff City,eng Premier League,27,1990,0.4,4,9.73,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1475,Pablo Maffeo\Pablo-Maffeo,es ESP,DFMF,Stuttgart,de Bundesliga,21,1997,6.6,13,1.96,5,2,3,1,2,0,0.00,0,0,0,0,0,0,Matches
1476,Francesco Magnanelli\Francesco-Magnanelli,it ITA,MF,Sassuolo,it Serie A,33,1984,20.7,34,1.65,33,0,1,0,0,2,0.10,2,0,0,0,0,0,Matches
1477,Giangiacomo Magnani\Giangiacomo-Magnani,it ITA,DF,Sassuolo,it Serie A,22,1995,16.8,4,0.24,4,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
1478,Harry Maguire\Harry-Maguire,eng ENG,DF,Leicester City,eng Premier League,25,1993,28.8,38,1.32,31,1,2,3,1,2,0.07,1,0,0,1,0,0,Matches
1479,Riyad Mahrez\Riyad-Mahrez,dz ALG,FWMF,Manchester City,eng Premier League,27,1991,14.9,54,3.62,33,7,6,6,2,9,0.60,6,1,1,1,0,0,Matches
1480,Thiago Maia\Thiago-Maia,br BRA,MF,Lille,fr Ligue 1,21,1997,11.3,15,1.32,14,0,0,0,1,1,0.09,1,0,0,0,0,0,Matches
1481,Raffaele Maiello\Raffaele-Maiello,it ITA,MF,Frosinone,it Serie A,27,1991,22.7,47,2.07,37,6,1,1,2,2,0.09,2,0,0,0,0,0,Matches
1482,Arne Maier\Arne-Maier,de GER,MF,Hertha BSC,de Bundesliga,19,1999,22.9,35,1.53,30,0,3,1,1,2,0.09,2,0,0,0,0,0,Matches
1483,Domenico Maietta\Domenico-Maietta,it ITA,DF,Empoli,it Serie A,35,1982,19.0,12,0.63,11,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1484,Mike Maignan\Mike-Maignan,fr FRA,GK,Lille,fr Ligue 1,22,1995,38.0,4,0.11,3,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1485,Linton Maina\Linton-Maina,de GER,MFFW,Hannover 96,de Bundesliga,19,1999,15.7,41,2.61,29,1,5,4,2,4,0.25,4,0,0,0,0,0,Matches
1486,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,eng Premier League,20,1997,11.0,16,1.46,14,0,1,1,0,2,0.18,2,0,0,0,0,0,Matches
1487,Josh Maja\Josh-Maja,ng NGA,FWMF,Bordeaux,fr Ligue 1,19,1998,2.2,3,1.36,2,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
1488,Abdul Majeed Waris\Abdul-Majeed-Waris,gh GHA,FW,Nantes,fr Ligue 1,26,1991,25.0,68,2.72,41,4,7,3,13,7,0.28,3,0,0,0,4,0,Matches
1489,Jean-Victor Makengo\Jean-Victor-Makengo,fr FRA,FWMF,Nice,fr Ligue 1,20,1998,11.4,27,2.36,23,0,2,1,1,2,0.17,2,0,0,0,0,0,Matches
1490,Nemanja Maksimović\Nemanja-Maksimovic,rs SRB,MF,Getafe,es La Liga,23,1995,35.7,30,0.84,27,0,0,2,1,4,0.11,4,0,0,0,0,0,Matches
1491,Nikola Maksimović\Nikola-Maksimovic,rs SRB,DF,Napoli,it Serie A,26,1991,15.3,11,0.72,11,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1492,Malcom\Malcom,br BRA,FWDF,Barcelona,es La Liga,21,1997,6.8,20,2.93,16,1,1,2,0,4,0.59,4,0,0,0,0,0,Matches
1493,Kévin Malcuit\Kevin-Malcuit,ma MAR,DF,Napoli,it Serie A,27,1991,20.1,38,1.89,33,0,4,1,0,3,0.15,3,0,0,0,0,0,Matches
1494,Yunus Mallı\Yunus-Malli,tr TUR,MFFW,Wolfsburg,de Bundesliga,26,1992,7.8,30,3.85,21,5,3,0,1,3,0.39,3,0,0,0,0,0,Matches
1495,Hugo Mallo\Hugo-Mallo,es ESP,DF,Celta Vigo,es La Liga,27,1991,34.4,59,1.72,48,8,2,0,1,7,0.20,7,0,0,0,0,0,Matches
1496,Antonio Mance\Antonio-Mance,hr CRO,FWMF,Nantes,fr Ligue 1,22,1995,0.6,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1497,Vincent Manceau\Vincent-Manceau,fr FRA,DF,Angers,fr Ligue 1,29,1989,31.0,37,1.19,32,2,1,0,2,3,0.10,2,0,1,0,0,0,Matches
1498,Gianluca Mancini\Gianluca-Mancini,it ITA,DF,Atalanta,it Serie A,22,1996,25.0,20,0.80,16,0,0,4,0,1,0.04,1,0,0,0,0,0,Matches
1499,Steve Mandanda\Steve-Mandanda,fr FRA,GK,Marseille,fr Ligue 1,33,1985,30.4,5,0.16,3,2,0,0,0,2,0.07,1,1,0,0,0,0,Matches
1500,Reinildo Mandava\Reinildo-Mandava,mz MOZ,DF,Lille,fr Ligue 1,24,1994,1.1,1,0.93,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1501,Aïssa Mandi\Aissa-Mandi,dz ALG,DF,Betis,es La Liga,26,1991,34.0,32,0.94,32,0,0,0,0,2,0.06,2,0,0,0,0,0,Matches
1502,Rolando Mandragora\Rolando-Mandragora,it ITA,MF,Udinese,it Serie A,21,1997,32.4,54,1.67,42,9,0,2,1,4,0.12,3,1,0,0,0,0,Matches
1503,Mario Mandžukić\Mario-Mandzukic,hr CRO,FW,Juventus,it Serie A,32,1986,22.4,50,2.23,42,0,0,5,3,10,0.45,6,0,0,3,1,0,Matches
1504,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,eng Premier League,26,1992,34.2,105,3.07,78,0,11,7,8,15,0.44,8,0,4,1,1,1,Matches
1505,Thomas Mangani\Thomas-Mangani,fr FRA,MF,Angers,fr Ligue 1,31,1987,17.8,47,2.65,24,18,1,3,1,3,0.17,1,0,0,2,0,0,Matches
1506,Kostas Manolas\Kostas-Manolas,gr GRE,DF,Roma,it Serie A,27,1991,25.8,8,0.31,6,1,1,0,0,2,0.08,1,1,0,0,0,0,Matches
1507,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,24,1994,12.2,21,1.72,16,3,0,0,2,3,0.25,3,0,0,0,0,0,Matches
1508,Martín Mantovani\Martin-Mantovani,ar ARG,DF,Huesca,es La Liga,34,1984,7.8,2,0.26,1,0,0,1,0,1,0.13,0,0,0,1,0,0,Matches
1509,Juan Manuel Valencia\Juan-Manuel-Valencia,co COL,FW,Bologna,it Serie A,20,1998,0.3,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1510,Harrison Manzala\Harrison-Manzala,cd COD,MFFW,Angers,fr Ligue 1,24,1994,0.8,1,1.22,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1511,Francisco Manzanara\Francisco-Manzanara,es ESP,DFMF,Levante,es La Liga,21,1996,1.7,1,0.57,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1512,Myziane Maolida\Myziane-Maolida,fr FRA,FWMF,Nice,fr Ligue 1,19,1999,10.6,30,2.84,22,1,4,1,1,4,0.38,3,0,0,0,0,1,Matches
1513,Faitout Maouassa\Faitout-Maouassa,fr FRA,DF,Nîmes,fr Ligue 1,20,1998,23.7,32,1.35,19,1,5,2,5,5,0.21,2,0,1,0,2,0,Matches
1514,Fernando Marçal\Fernando-Marcal,br BRA,DF,Lyon,fr Ligue 1,29,1989,9.8,10,1.03,9,1,0,0,0,3,0.31,3,0,0,0,0,0,Matches
1515,Iván Marcano\Ivan-Marcano,es ESP,DF,Roma,it Serie A,31,1987,9.0,8,0.89,6,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1516,Marcelo\Marcelo,br BRA,DF,Real Madrid,es La Liga,30,1988,20.6,65,3.16,56,1,5,3,0,7,0.34,5,0,1,1,0,0,Matches
1517,Marcelo\Marcelo,br BRA,DF,Lyon,fr Ligue 1,31,1987,32.0,32,1.00,25,2,0,4,1,2,0.06,1,0,0,1,0,0,Matches
1518,Solly March\Solly-March,eng ENG,FWMF,Brighton,eng Premier League,24,1994,27.4,74,2.70,44,10,7,7,6,7,0.26,4,1,0,0,2,0,Matches
1519,Federico Marchetti\Federico-Marchetti,it ITA,GK,Genoa,it Serie A,35,1983,4.0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1520,Gian Marco Ferrari\Gian-Marco-Ferrari,it ITA,DF,Sassuolo,it Serie A,26,1992,31.0,19,0.61,18,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
1521,Óscar de Marcos\Oscar-de-Marcos,es ESP,DFFW,Athletic Club,es La Liga,29,1989,26.9,48,1.78,41,4,2,0,1,3,0.11,2,1,0,0,0,0,Matches
1522,Georg Margreitter\Georg-Margreitter,at AUT,DF,Nürnberg,de Bundesliga,29,1988,22.9,13,0.57,12,0,0,0,1,1,0.04,1,0,0,0,0,0,Matches
1523,Miguel Marí\Miguel-Mari,es ESP,MF,Eibar,es La Liga,21,1997,0.8,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1524,José María Giménez\Jose-Maria-Gimenez,uy URU,DF,Atlético Madrid,es La Liga,23,1995,19.7,5,0.25,4,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1525,Mariano\Mariano,do DOM,FW,Real Madrid,es La Liga,24,1993,5.0,9,1.81,6,0,1,2,0,0,0.00,0,0,0,0,0,0,Matches
1526,Mariano\Mariano,do DOM,FW,Lyon,fr Ligue 1,24,1993,1.6,2,1.26,2,0,0,0,0,1,0.63,1,0,0,0,0,0,Matches
1527,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,eng Premier League,31,1986,21.4,11,0.51,7,1,0,3,0,0,0.00,0,0,0,0,0,0,Matches
1528,Jordan Marié\Jordan-Marie,fr FRA,MF,Dijon,fr Ligue 1,26,1991,20.0,33,1.65,29,1,1,1,1,2,0.10,2,0,0,0,0,0,Matches
1529,Adrián Marín\Adrian-Marin,es ESP,DFMF,Alavés,es La Liga,21,1997,3.2,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1530,João Mário\Joao-Mario,pt POR,MFFW,Inter,it Serie A,25,1993,12.0,45,3.74,36,3,1,3,2,4,0.33,4,0,0,0,0,0,Matches
1531,Guillermo Maripán\Guillermo-Maripan,cl CHI,DF,Alavés,es La Liga,24,1994,22.3,13,0.58,6,2,0,4,1,5,0.22,2,1,0,2,0,0,Matches
1532,Lazar Marković\Lazar-Markovic,rs SRB,FW,Fulham,eng Premier League,24,1994,0.5,1,2.00,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1533,Marlon\Marlon,br BRA,DF,Sassuolo,it Serie A,22,1995,16.8,11,0.66,9,0,0,1,1,1,0.06,0,0,0,0,1,0,Matches
1534,Marquinhos\Marquinhos,br BRA,DFMF,Paris S-G,fr Ligue 1,24,1994,29.9,24,0.80,21,0,0,1,1,4,0.13,2,0,0,1,0,1,Matches
1535,Roger Martí\Roger-Marti,es ESP,FW,Levante,es La Liga,27,1991,21.0,32,1.53,20,0,3,3,6,2,0.10,0,0,1,0,1,0,Matches
